Wavelength, Read Noise, Sky, Dark, A_Eff, BEF, Disp_Width,  XDisp_Width
      2000.00, 0.0, 1.40E-07,  5.00E-06,  1.928E+03,  2.694E-20,  3.1,  3.1
      2001.00, 0.0, 1.39E-07,  5.00E-06,  1.917E+03,  2.708E-20,  3.1,  3.1
      2002.00, 0.0, 1.38E-07,  5.00E-06,  1.906E+03,  2.721E-20,  3.1,  3.1
      2003.00, 0.0, 1.37E-07,  5.00E-06,  1.895E+03,  2.735E-20,  3.1,  3.1
      2004.00, 0.0, 1.36E-07,  5.00E-06,  1.884E+03,  2.749E-20,  3.1,  3.1
      2005.00, 0.0, 1.36E-07,  5.00E-06,  1.873E+03,  2.763E-20,  3.1,  3.1
      2006.00, 0.0, 1.35E-07,  5.00E-06,  1.862E+03,  2.777E-20,  3.1,  3.1
      2007.00, 0.0, 1.34E-07,  5.00E-06,  1.851E+03,  2.791E-20,  3.1,  3.1
      2008.00, 0.0, 1.33E-07,  5.00E-06,  1.840E+03,  2.806E-20,  3.1,  3.1
      2009.00, 0.0, 1.32E-07,  5.00E-06,  1.829E+03,  2.821E-20,  3.1,  3.1
      2010.00, 0.0, 1.31E-07,  5.00E-06,  1.818E+03,  2.836E-20,  3.1,  3.1
      2011.00, 0.0, 1.30E-07,  5.00E-06,  1.807E+03,  2.851E-20,  3.1,  3.1
      2012.00, 0.0, 1.29E-07,  5.00E-06,  1.796E+03,  2.866E-20,  3.1,  3.1
      2013.00, 0.0, 1.28E-07,  5.00E-06,  1.785E+03,  2.882E-20,  3.1,  3.1
      2014.00, 0.0, 1.27E-07,  5.00E-06,  1.774E+03,  2.898E-20,  3.1,  3.1
      2015.00, 0.0, 1.27E-07,  5.00E-06,  1.763E+03,  2.914E-20,  3.1,  3.1
      2016.00, 0.0, 1.26E-07,  5.00E-06,  1.751E+03,  2.930E-20,  3.1,  3.1
      2017.00, 0.0, 1.25E-07,  5.00E-06,  1.740E+03,  2.947E-20,  3.1,  3.1
      2018.00, 0.0, 1.24E-07,  5.00E-06,  1.729E+03,  2.964E-20,  3.1,  3.1
      2019.00, 0.0, 1.23E-07,  5.00E-06,  1.718E+03,  2.980E-20,  3.1,  3.1
      2020.00, 0.0, 1.22E-07,  5.00E-06,  1.707E+03,  2.998E-20,  3.1,  3.1
      2021.00, 0.0, 1.21E-07,  5.00E-06,  1.696E+03,  3.015E-20,  3.1,  3.1
      2022.00, 0.0, 1.20E-07,  5.00E-06,  1.684E+03,  3.033E-20,  3.1,  3.1
      2023.00, 0.0, 1.19E-07,  5.00E-06,  1.673E+03,  3.051E-20,  3.1,  3.1
      2024.00, 0.0, 1.19E-07,  5.00E-06,  1.662E+03,  3.069E-20,  3.1,  3.1
      2025.00, 0.0, 1.18E-07,  5.00E-06,  1.651E+03,  3.087E-20,  3.1,  3.1
      2026.00, 0.0, 1.17E-07,  5.00E-06,  1.640E+03,  3.106E-20,  3.1,  3.1
      2027.00, 0.0, 1.16E-07,  5.00E-06,  1.629E+03,  3.125E-20,  3.1,  3.1
      2028.00, 0.0, 1.15E-07,  5.00E-06,  1.617E+03,  3.144E-20,  3.1,  3.1
      2029.00, 0.0, 1.14E-07,  5.00E-06,  1.606E+03,  3.164E-20,  3.1,  3.1
      2030.00, 0.0, 1.13E-07,  5.00E-06,  1.595E+03,  3.184E-20,  3.1,  3.1
      2031.00, 0.0, 1.12E-07,  5.00E-06,  1.584E+03,  3.204E-20,  3.1,  3.1
      2032.00, 0.0, 1.12E-07,  5.00E-06,  1.572E+03,  3.224E-20,  3.1,  3.1
      2033.00, 0.0, 1.11E-07,  5.00E-06,  1.561E+03,  3.245E-20,  3.1,  3.1
      2034.00, 0.0, 1.10E-07,  5.00E-06,  1.550E+03,  3.266E-20,  3.1,  3.1
      2035.00, 0.0, 1.09E-07,  5.00E-06,  1.539E+03,  3.288E-20,  3.1,  3.1
      2036.00, 0.0, 1.08E-07,  5.00E-06,  1.527E+03,  3.309E-20,  3.1,  3.1
      2037.00, 0.0, 1.07E-07,  5.00E-06,  1.516E+03,  3.332E-20,  3.1,  3.1
      2038.00, 0.0, 1.06E-07,  5.00E-06,  1.505E+03,  3.354E-20,  3.1,  3.1
      2039.00, 0.0, 1.05E-07,  5.00E-06,  1.494E+03,  3.377E-20,  3.1,  3.1
      2040.00, 0.0, 1.05E-07,  5.00E-06,  1.482E+03,  3.400E-20,  3.1,  3.1
      2041.00, 0.0, 1.04E-07,  5.00E-06,  1.471E+03,  3.423E-20,  3.1,  3.1
      2042.00, 0.0, 1.03E-07,  5.00E-06,  1.460E+03,  3.447E-20,  3.1,  3.1
      2043.00, 0.0, 1.02E-07,  5.00E-06,  1.448E+03,  3.472E-20,  3.1,  3.1
      2044.00, 0.0, 1.01E-07,  5.00E-06,  1.437E+03,  3.496E-20,  3.1,  3.1
      2045.00, 0.0, 1.00E-07,  5.00E-06,  1.426E+03,  3.521E-20,  3.1,  3.1
      2046.00, 0.0, 9.93E-08,  5.00E-06,  1.414E+03,  3.547E-20,  3.1,  3.1
      2047.00, 0.0, 9.84E-08,  5.00E-06,  1.403E+03,  3.573E-20,  3.1,  3.1
      2048.00, 0.0, 9.77E-08,  5.00E-06,  1.393E+03,  3.595E-20,  3.1,  3.1
      2049.00, 0.0, 9.70E-08,  5.00E-06,  1.385E+03,  3.615E-20,  3.1,  3.1
      2050.00, 0.0, 9.63E-08,  5.00E-06,  1.376E+03,  3.635E-20,  3.1,  3.1
      2051.00, 0.0, 9.57E-08,  5.00E-06,  1.368E+03,  3.655E-20,  3.1,  3.1
      2052.00, 0.0, 9.50E-08,  5.00E-06,  1.359E+03,  3.676E-20,  3.1,  3.1
      2053.00, 0.0, 9.43E-08,  5.00E-06,  1.350E+03,  3.697E-20,  3.1,  3.1
      2054.00, 0.0, 9.36E-08,  5.00E-06,  1.341E+03,  3.719E-20,  3.1,  3.1
      2055.00, 0.0, 9.29E-08,  5.00E-06,  1.332E+03,  3.741E-20,  3.1,  3.1
      2056.00, 0.0, 9.23E-08,  5.00E-06,  1.324E+03,  3.764E-20,  3.1,  3.1
      2057.00, 0.0, 9.16E-08,  5.00E-06,  1.315E+03,  3.787E-20,  3.1,  3.1
      2058.00, 0.0, 9.09E-08,  5.00E-06,  1.306E+03,  3.810E-20,  3.1,  3.1
      2059.00, 0.0, 9.02E-08,  5.00E-06,  1.297E+03,  3.834E-20,  3.1,  3.1
      2060.00, 0.0, 8.95E-08,  5.00E-06,  1.287E+03,  3.859E-20,  3.1,  3.1
      2061.00, 0.0, 8.88E-08,  5.00E-06,  1.278E+03,  3.884E-20,  3.1,  3.1
      2062.00, 0.0, 8.81E-08,  5.00E-06,  1.269E+03,  3.909E-20,  3.1,  3.1
      2063.00, 0.0, 8.74E-08,  5.00E-06,  1.260E+03,  3.935E-20,  3.1,  3.1
      2064.00, 0.0, 8.67E-08,  5.00E-06,  1.250E+03,  3.961E-20,  3.1,  3.1
      2065.00, 0.0, 8.60E-08,  5.00E-06,  1.241E+03,  3.988E-20,  3.1,  3.1
      2066.00, 0.0, 8.53E-08,  5.00E-06,  1.232E+03,  4.016E-20,  3.1,  3.1
      2067.00, 0.0, 8.45E-08,  5.00E-06,  1.222E+03,  4.044E-20,  3.1,  3.1
      2068.00, 0.0, 8.38E-08,  5.00E-06,  1.213E+03,  4.073E-20,  3.1,  3.1
      2069.00, 0.0, 8.31E-08,  5.00E-06,  1.203E+03,  4.103E-20,  3.1,  3.1
      2070.00, 0.0, 8.24E-08,  5.00E-06,  1.194E+03,  4.133E-20,  3.1,  3.1
      2071.00, 0.0, 8.17E-08,  5.00E-06,  1.184E+03,  4.164E-20,  3.1,  3.1
      2072.00, 0.0, 8.09E-08,  5.00E-06,  1.174E+03,  4.195E-20,  3.1,  3.1
      2073.00, 0.0, 8.02E-08,  5.00E-06,  1.164E+03,  4.227E-20,  3.1,  3.1
      2074.00, 0.0, 7.95E-08,  5.00E-06,  1.155E+03,  4.260E-20,  3.1,  3.1
      2075.00, 0.0, 7.87E-08,  5.00E-06,  1.145E+03,  4.294E-20,  3.1,  3.1
      2076.00, 0.0, 7.80E-08,  5.00E-06,  1.135E+03,  4.328E-20,  3.1,  3.1
      2077.00, 0.0, 7.72E-08,  5.00E-06,  1.124E+03,  4.365E-20,  3.1,  3.1
      2078.00, 0.0, 7.64E-08,  5.00E-06,  1.112E+03,  4.410E-20,  3.1,  3.1
      2079.00, 0.0, 7.55E-08,  5.00E-06,  1.100E+03,  4.455E-20,  3.1,  3.1
      2080.00, 0.0, 7.46E-08,  5.00E-06,  1.088E+03,  4.502E-20,  3.1,  3.1
      2081.00, 0.0, 7.37E-08,  5.00E-06,  1.076E+03,  4.549E-20,  3.1,  3.1
      2082.00, 0.0, 7.28E-08,  5.00E-06,  1.063E+03,  4.598E-20,  3.1,  3.1
      2083.00, 0.0, 7.19E-08,  5.00E-06,  1.051E+03,  4.648E-20,  3.1,  3.1
      2084.00, 0.0, 7.10E-08,  5.00E-06,  1.039E+03,  4.700E-20,  3.1,  3.1
      2085.00, 0.0, 7.01E-08,  5.00E-06,  1.027E+03,  4.752E-20,  3.1,  3.1
      2086.00, 0.0, 6.93E-08,  5.00E-06,  1.014E+03,  4.806E-20,  3.1,  3.1
      2087.00, 0.0, 6.84E-08,  5.00E-06,  1.002E+03,  4.861E-20,  3.1,  3.1
      2088.00, 0.0, 6.75E-08,  5.00E-06,  9.897E+02,  4.918E-20,  3.1,  3.1
      2089.00, 0.0, 6.66E-08,  5.00E-06,  9.775E+02,  4.976E-20,  3.1,  3.1
      2090.00, 0.0, 6.57E-08,  5.00E-06,  9.652E+02,  5.035E-20,  3.1,  3.1
      2091.00, 0.0, 6.48E-08,  5.00E-06,  9.529E+02,  5.096E-20,  3.1,  3.1
      2092.00, 0.0, 6.40E-08,  5.00E-06,  9.405E+02,  5.159E-20,  3.1,  3.1
      2093.00, 0.0, 6.31E-08,  5.00E-06,  9.282E+02,  5.223E-20,  3.1,  3.1
      2094.00, 0.0, 6.22E-08,  5.00E-06,  9.159E+02,  5.290E-20,  3.1,  3.1
      2095.00, 0.0, 6.13E-08,  5.00E-06,  9.036E+02,  5.358E-20,  3.1,  3.1
      2096.00, 0.0, 6.05E-08,  5.00E-06,  8.912E+02,  5.428E-20,  3.1,  3.1
      2097.00, 0.0, 5.96E-08,  5.00E-06,  8.789E+02,  5.500E-20,  3.1,  3.1
      2098.00, 0.0, 5.87E-08,  5.00E-06,  8.665E+02,  5.574E-20,  3.1,  3.1
      2099.00, 0.0, 5.78E-08,  5.00E-06,  8.542E+02,  5.650E-20,  3.1,  3.1
